collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,name_proposition,sample_id,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,picture_free,x_coord,y_coord,ipen,herbivory_(percent),comment_eco,soil_type,weather,temperature_(°C),comment_env,date,collector_orcid,collector_inat,extracted_id,project,geometry
Émilie Lab,Leaf,1,0,Catananche caerulea,0,,dbgi_006761,DCIM/jbc/Catananche caerulea_dbgi_006761_01.jpg,DCIM/jbc/Catananche caerulea_dbgi_006761_02.jpg,DCIM/jbc/Catananche caerulea_dbgi_006761_03.jpg,DCIM/jbc/Catananche caerulea_dbgi_006761_04.jpg,DCIM/jbc/Catananche caerulea_dbgi_006761_05.jpg,,2574754.190961211,1097974.337406404,,,,,,,,20250604173435,,,dbgi_006761,jbc,POINT (2574754.190961211 1097974.337406404)
Émilie Lab,Leaf,1,0,Geranium sangineum,0,,dbgi_006662,DCIM/jbc/Geranium sangineum_dbgi_006662_01.jpg,DCIM/jbc/Geranium sangineum_dbgi_006662_02.jpg,DCIM/jbc/Geranium sangineum_dbgi_006662_03.jpg,DCIM/jbc/Geranium sangineum_dbgi_006662_04.jpg,DCIM/jbc/Geranium sangineum_dbgi_006662_05.jpg,,2574752.7457859037,1097975.1875095263,,,,,,,,20250604173635,,,dbgi_006662,jbc,POINT (2574752.7457859037 1097975.1875095263)
Mazzarine Laboureau,Leaf,1,0,Inula hirta,0,,dbgi_006602,DCIM/jbc/Inula hirta_dbgi_006602_01.jpg,DCIM/jbc/Inula hirta_dbgi_006602_02.jpg,DCIM/jbc/Inula hirta_dbgi_006602_03.jpg,DCIM/jbc/Inula hirta_dbgi_006602_04.jpg,DCIM/jbc/Inula hirta_dbgi_006602_05.jpg,,2574752.9793160167,1097966.1485823204,,,,,,,,20250604171242,0009-0006-7011-4195,@mazzarinel,dbgi_006602,jbc,POINT (2574752.9793160167 1097966.1485823204)
Mazzarine Laboureau,Leaf,1,0,Carex elata,0,,dbgi_006715,DCIM/jbc/Carex elata_dbgi_006715_01.jpg,DCIM/jbc/Carex elata_dbgi_006715_02.jpg,DCIM/jbc/Carex elata_dbgi_006715_03.jpg,DCIM/jbc/Carex elata_dbgi_006715_04.jpg,DCIM/jbc/Carex elata_dbgi_006715_05.jpg,,2574751.415594417,1097970.279408462,,,,,,,,20250604171640,0009-0006-7011-4195,@mazzarinel,dbgi_006715,jbc,POINT (2574751.415594417 1097970.279408462)
Mazzarine Laboureau,Leaf,1,0,,1,Salix arminali x eleagos,dbgi_006613,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_01.jpg,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_02.jpg,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_03.jpg,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_04.jpg,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_05.jpg,,2574752.308095102,1097970.5783706105,,,,,,,,20250604171928,0009-0006-7011-4195,@mazzarinel,dbgi_006613,jbc,POINT (2574752.308095102 1097970.5783706105)
Mazzarine Laboureau,Leaf,1,0,Aethionema cappadocicum,0,,dbgi_004171,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_01.jpg,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_02.jpg,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_03.jpg,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_04.jpg,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_05.jpg,,2574752.665286653,1097971.0213454866,,,,,,,,20250604172448,0009-0006-7011-4195,@mazzarinel,dbgi_004171,jbc,POINT (2574752.665286653 1097971.0213454866)
Mazzarine Laboureau,Leaf,1,0,Thymus alvinoides,0,,dbgi_004148,DCIM/jbc/Thymus alvinoides_dbgi_004148_01.jpg,DCIM/jbc/Thymus alvinoides_dbgi_004148_02.jpg,DCIM/jbc/Thymus alvinoides_dbgi_004148_03.jpg,DCIM/jbc/Thymus alvinoides_dbgi_004148_04.jpg,DCIM/jbc/Thymus alvinoides_dbgi_004148_05.jpg,,2574752.877928595,1097971.2517767285,,,,,,,,20250604172716,0009-0006-7011-4195,@mazzarinel,dbgi_004148,jbc,POINT (2574752.877928595 1097971.2517767285)
Mazzarine Laboureau,Leaf,1,0,Sanguisorba canadensis,0,,dbgi_007073,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_01.jpg,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_02.jpg,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_03.jpg,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_04.jpg,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_05.jpg,,2574752.697743554,1097971.8384343248,,,,,,,,20250604173057,0009-0006-7011-4195,@mazzarinel,dbgi_007073,jbc,POINT (2574752.697743554 1097971.8384343248)
Mazzarine Laboureau,Leaf,1,0,Sedum amplexicaule,0,,dbgi_004140,DCIM/jbc/Sedum amplexicaule_dbgi_004140_01.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004140_02.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004140_03.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004140_04.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004140_05.jpg,,2574753.472458814,1097971.073332145,,,,,,,,20250604173304,0009-0006-7011-4195,@mazzarinel,dbgi_004140,jbc,POINT (2574753.472458814 1097971.073332145)
Mazzarine Laboureau,Leaf,1,0,,1,Erodium x lindavicum,dbgi_004120,DCIM/jbc/Erodium x lindavicum_dbgi_004120_01.jpg,DCIM/jbc/Erodium x lindavicum_dbgi_004120_02.jpg,DCIM/jbc/Erodium x lindavicum_dbgi_004120_03.jpg,DCIM/jbc/Erodium x lindavicum_dbgi_004120_04.jpg,DCIM/jbc/Erodium x lindavicum_dbgi_004120_05.jpg,,2574753.2847603653,1097971.3594789417,,,,,,,,20250604173629,0009-0006-7011-4195,@mazzarinel,dbgi_004120,jbc,POINT (2574753.2847603653 1097971.3594789417)
Émilie Lab,Leaf,1,0,Dictamnus albus,0,,dbgi_007133,DCIM/jbc/Dictamnus albus_dbgi_007133_01.jpg,DCIM/jbc/Dictamnus albus_dbgi_007133_02.jpg,DCIM/jbc/Dictamnus albus_dbgi_007133_03.jpg,DCIM/jbc/Dictamnus albus_dbgi_007133_04.jpg,DCIM/jbc/Dictamnus albus_dbgi_007133_05.jpg,,2574752.2469242066,1097974.951402643,,,,,,,,20250605083808,,,dbgi_007133,jbc,POINT (2574752.2469242066 1097974.951402643)
Émilie Lab,Leaf,1,0,Calamintha nepeta,0,,dbgi_007128,DCIM/jbc/Calamintha nepeta_dbgi_007128_01.jpg,DCIM/jbc/Calamintha nepeta_dbgi_007128_02.jpg,DCIM/jbc/Calamintha nepeta_dbgi_007128_03.jpg,DCIM/jbc/Calamintha nepeta_dbgi_007128_04.jpg,DCIM/jbc/Calamintha nepeta_dbgi_007128_05.jpg,,2574751.694705632,1097975.3563138535,,,,,,,,20250605084016,,,dbgi_007128,jbc,POINT (2574751.694705632 1097975.3563138535)
Émilie Lab,Leaf,1,0,,1,Pulsatilla ambigua,dbgi_004180,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_01.jpg,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_02.jpg,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_03.jpg,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_04.jpg,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_05.jpg,,2574751.345312771,1097976.003098272,,,,,,,,20250605084221,,,dbgi_004180,jbc,POINT (2574751.345312771 1097976.003098272)
Émilie Lab,Leaf,1,0,Juncus conglomeratus,0,,dbgi_006794,DCIM/jbc/Juncus conglomeratus_dbgi_006794_01.jpg,DCIM/jbc/Juncus conglomeratus_dbgi_006794_02.jpg,DCIM/jbc/Juncus conglomeratus_dbgi_006794_03.jpg,DCIM/jbc/Juncus conglomeratus_dbgi_006794_04.jpg,DCIM/jbc/Juncus conglomeratus_dbgi_006794_05.jpg,,2574751.689894217,1097975.8013828842,,,,,,,,20250605084552,,,dbgi_006794,jbc,POINT (2574751.689894217 1097975.8013828842)
Émilie Lab,Leaf,1,0,Scabiosa caucasica,0,,dbgi_004125,DCIM/jbc/Scabiosa caucasica_dbgi_004125_01.jpg,DCIM/jbc/Scabiosa caucasica_dbgi_004125_02.jpg,DCIM/jbc/Scabiosa caucasica_dbgi_004125_03.jpg,DCIM/jbc/Scabiosa caucasica_dbgi_004125_04.jpg,DCIM/jbc/Scabiosa caucasica_dbgi_004125_05.jpg,,2574750.4019242837,1097976.206135751,,,,,,,,20250605085218,,,dbgi_004125,jbc,POINT (2574750.4019242837 1097976.206135751)
Émilie Lab,Leaf,1,0,Genista tinctoria,0,,dbgi_004154,DCIM/jbc/Genista tinctoria_dbgi_004154_01.jpg,DCIM/jbc/Genista tinctoria_dbgi_004154_02.jpg,DCIM/jbc/Genista tinctoria_dbgi_004154_03.jpg,DCIM/jbc/Genista tinctoria_dbgi_004154_04.jpg,DCIM/jbc/Genista tinctoria_dbgi_004154_05.jpg,,2574749.7403819854,1097976.3651416032,,,,,,,,20250605085551,,,dbgi_004154,jbc,POINT (2574749.7403819854 1097976.3651416032)
Émilie Lab,Leaf,1,0,Crepis pyrenaica,0,,dbgi_007153,DCIM/jbc/Crepis pyrenaica_dbgi_007153_01.jpg,DCIM/jbc/Crepis pyrenaica_dbgi_007153_02.jpg,DCIM/jbc/Crepis pyrenaica_dbgi_007153_03.jpg,DCIM/jbc/Crepis pyrenaica_dbgi_007153_04.jpg,DCIM/jbc/Crepis pyrenaica_dbgi_007153_05.jpg,,2574749.459794169,1097975.8366878214,,,,,,,,20250605090011,,,dbgi_007153,jbc,POINT (2574749.459794169 1097975.8366878214)
Émilie Lab,Leaf,1,0,Asphodelus albus,0,,dbgi_006597,DCIM/jbc/Asphodelus albus_dbgi_006597_01.jpg,DCIM/jbc/Asphodelus albus_dbgi_006597_02.jpg,DCIM/jbc/Asphodelus albus_dbgi_006597_03.jpg,DCIM/jbc/Asphodelus albus_dbgi_006597_04.jpg,DCIM/jbc/Asphodelus albus_dbgi_006597_05.jpg,,2574748.9244652176,1097975.2962949763,,,,,,,,20250605090518,,,dbgi_006597,jbc,POINT (2574748.9244652176 1097975.2962949763)
Émilie Lab,Leaf,1,0,Globularia cordifolia,0,,dbgi_004269,DCIM/jbc/Globularia cordifolia_dbgi_004269_01.jpg,DCIM/jbc/Globularia cordifolia_dbgi_004269_02.jpg,DCIM/jbc/Globularia cordifolia_dbgi_004269_03.jpg,DCIM/jbc/Globularia cordifolia_dbgi_004269_04.jpg,DCIM/jbc/Globularia cordifolia_dbgi_004269_05.jpg,,2574750.131096194,1097977.9519011718,,,,,,,,20250605091336,,,dbgi_004269,jbc,POINT (2574750.131096194 1097977.9519011718)
Émilie Lab,Leaf,1,0,Athamanta cretensis,0,,dbgi_004284,DCIM/jbc/Athamanta cretensis_dbgi_004284_01.jpg,DCIM/jbc/Athamanta cretensis_dbgi_004284_02.jpg,DCIM/jbc/Athamanta cretensis_dbgi_004284_03.jpg,DCIM/jbc/Athamanta cretensis_dbgi_004284_04.jpg,DCIM/jbc/Athamanta cretensis_dbgi_004284_05.jpg,,2574750.3183514182,1097978.3212510282,,,,,,,,20250605091522,,,dbgi_004284,jbc,POINT (2574750.3183514182 1097978.3212510282)
Émilie Lab,Leaf,1,0,Sali serpyillifolia,0,,dbgi_004162,DCIM/jbc/Sali serpyillifolia_dbgi_004162_01.jpg,DCIM/jbc/Sali serpyillifolia_dbgi_004162_02.jpg,DCIM/jbc/Sali serpyillifolia_dbgi_004162_03.jpg,DCIM/jbc/Sali serpyillifolia_dbgi_004162_04.jpg,DCIM/jbc/Sali serpyillifolia_dbgi_004162_05.jpg,,2574750.0760207493,1097979.0446989809,,,,,,,,20250605091908,,,dbgi_004162,jbc,POINT (2574750.0760207493 1097979.0446989809)
Émilie Lab,Leaf,1,0,Salix retusa,0,,dbgi_004287,DCIM/jbc/Salix retusa_dbgi_004287_01.jpg,DCIM/jbc/Salix retusa_dbgi_004287_02.jpg,DCIM/jbc/Salix retusa_dbgi_004287_03.jpg,DCIM/jbc/Salix retusa_dbgi_004287_04.jpg,DCIM/jbc/Salix retusa_dbgi_004287_05.jpg,,2574749.8593407692,1097978.7307323273,,,,,,,,20250605092522,,,dbgi_004287,jbc,POINT (2574749.8593407692 1097978.7307323273)
Émilie Lab,Leaf,1,0,Artemisia borealis,0,,dbgi_004149,DCIM/jbc/Artemisia campestris_dbgi_004149_01.jpg,DCIM/jbc/Artemisia campestris_dbgi_004149_02.jpg,DCIM/jbc/Artemisia borealis_dbgi_004149_03.jpg,DCIM/jbc/Artemisia borealis_dbgi_004149_04.jpg,DCIM/jbc/Artemisia campestris_dbgi_004149_05.jpg,,2574749.599063036,1097977.910690964,,,,,,,,20250605092747,,,dbgi_004149,jbc,POINT (2574749.599063036 1097977.910690964)
Émilie Lab,Leaf,1,0,Carex  firma,0,,dbgi_004292,DCIM/jbc/Carex  firma_dbgi_004292_01.jpg,DCIM/jbc/Carex  firma_dbgi_004292_02.jpg,DCIM/jbc/Carex  firma_dbgi_004292_03.jpg,DCIM/jbc/Carex  firma_dbgi_004292_04.jpg,DCIM/jbc/Carex  firma_dbgi_004292_05.jpg,,2574749.5613191384,1097978.302532958,,,,,,,,20250605093013,,,dbgi_004292,jbc,POINT (2574749.5613191384 1097978.302532958)
Émilie Lab,Leaf,1,0,Astragalus sempervirens,0,,dbgi_004170,DCIM/jbc/Astragalus sempervirens_dbgi_004170_01.jpg,DCIM/jbc/Astragalus sempervirens_dbgi_004170_02.jpg,DCIM/jbc/Astragalus sempervirens_dbgi_004170_03.jpg,DCIM/jbc/Astragalus sempervirens_dbgi_004170_04.jpg,DCIM/jbc/Astragalus sempervirens_dbgi_004170_05.jpg,,2574748.6533890083,1097977.5786995026,,,,,,,,20250605093240,,,dbgi_004170,jbc,POINT (2574748.6533890083 1097977.5786995026)
Émilie Lab,Leaf,1,0,Geranium cinereum,0,,dbgi_004165,DCIM/jbc/Geranium cinereum_dbgi_004165_01.jpg,DCIM/jbc/Geranium cinereum_dbgi_004165_02.jpg,DCIM/jbc/Geranium cinereum_dbgi_004165_03.jpg,DCIM/jbc/Geranium cinereum_dbgi_004165_04.jpg,DCIM/jbc/Geranium cinereum_dbgi_004165_05.jpg,,2574748.2798795807,1097977.9341841224,,,,,,,,20250605093446,,,dbgi_004165,jbc,POINT (2574748.2798795807 1097977.9341841224)
Émilie Lab,Leaf,1,0,Androsace villosa,0,,dbgi_004145,DCIM/jbc/Androsace villosa_dbgi_004145_01.jpg,DCIM/jbc/Androsace villosa_dbgi_004145_02.jpg,DCIM/jbc/Androsace villosa_dbgi_004145_03.jpg,DCIM/jbc/Androsace villosa_dbgi_004145_04.jpg,DCIM/jbc/Androsace villosa_dbgi_004145_05.jpg,,2574748.916439788,1097978.2865879359,,,,,,,,20250605093758,,,dbgi_004145,jbc,POINT (2574748.916439788 1097978.2865879359)
Émilie Lab,Leaf,1,0,Thymus nervosus,0,,dbgi_004168,DCIM/jbc/Thymus nervosus_dbgi_004168_01.jpg,DCIM/jbc/Thymus nervosus_dbgi_004168_02.jpg,DCIM/jbc/Thymus nervosus_dbgi_004168_03.jpg,DCIM/jbc/Thymus nervosus_dbgi_004168_04.jpg,DCIM/jbc/Thymus nervosus_dbgi_004168_05.jpg,,2574749.0195803144,1097978.6538580072,,,,,,,,20250605094019,,,dbgi_004168,jbc,POINT (2574749.0195803144 1097978.6538580072)
Émilie Lab,Leaf,1,0,Ononis cristata,0,,dbgi_004144,DCIM/jbc/Ononis cristata_dbgi_004144_01.jpg,DCIM/jbc/Ononis cristata_dbgi_004144_02.jpg,DCIM/jbc/Ononis cristata_dbgi_004144_03.jpg,DCIM/jbc/Ononis cristata_dbgi_004144_04.jpg,DCIM/jbc/Ononis cristata_dbgi_004144_05.jpg,,2574749.250125532,1097978.4070600083,,,,,,,,20250605094315,,,dbgi_004144,jbc,POINT (2574749.250125532 1097978.4070600083)
Émilie Lab,Leaf,1,0,Plantago sempervirens,0,,dbgi_006697,DCIM/jbc/Plantago sempervirens_dbgi_006697_01.jpg,DCIM/jbc/Plantago sempervirens_dbgi_006697_02.jpg,DCIM/jbc/Plantago sempervirens_dbgi_006697_03.jpg,DCIM/jbc/Plantago sempervirens_dbgi_006697_04.jpg,DCIM/jbc/Plantago sempervirens_dbgi_006697_05.jpg,,2574749.680019183,1097979.1751844776,,,,,,,,20250605094929,,,dbgi_006697,jbc,POINT (2574749.680019183 1097979.1751844776)
Émilie Lab,Leaf,1,0,,1,Plantago maritima,dbgi_006621,DCIM/jbc/Plantago maritima_dbgi_006621_01.jpg,DCIM/jbc/Plantago maritima _dbgi_006621_02.jpg,DCIM/jbc/Plantago maritima_dbgi_006621_03.jpg,DCIM/jbc/Plantago maritima_dbgi_006621_04.jpg,DCIM/jbc/Plantago maritima_dbgi_006621_05.jpg,,2574749.2334872466,1097979.0799775904,,,,,,,,20250605095115,,,dbgi_006621,jbc,POINT (2574749.2334872466 1097979.0799775904)
Émilie Lab,Leaf,1,0,Astragalus danicus,0,,dbgi_006642,DCIM/jbc/Astragalus danicus_dbgi_006642_01.jpg,DCIM/jbc/Astragalus danicus_dbgi_006642_02.jpg,DCIM/jbc/Astragalus danicus_dbgi_006642_03.jpg,DCIM/jbc/Astragalus danicus_dbgi_006642_04.jpg,DCIM/jbc/Astragalus danicus_dbgi_006642_05.jpg,,2574749.838235154,1097978.4496567396,,,,,,,,20250605095428,,,dbgi_006642,jbc,POINT (2574749.838235154 1097978.4496567396)
Émilie Lab,Leaf,1,0,Anthyllis montana,0,,dbgi_006735,DCIM/jbc/Anthyllis montana_dbgi_006735_01.jpg,DCIM/jbc/Anthyllis montana_dbgi_006735_02.jpg,DCIM/jbc/Anthyllis montana_dbgi_006735_03.jpg,DCIM/jbc/Anthyllis montana_dbgi_006735_04.jpg,DCIM/jbc/Anthyllis montana_dbgi_006735_05.jpg,,2574745.6276474325,1097978.5419350911,,,,,,,,20250605101028,,,dbgi_006735,jbc,POINT (2574745.6276474325 1097978.5419350911)
Émilie Lab,Leaf,1,0,Daphne mezereum,0,,dbgi_006693,DCIM/jbc/Daphne mezereum_dbgi_006693_01.jpg,DCIM/jbc/Daphne mezereum_dbgi_006693_02.jpg,DCIM/jbc/Daphne mezereum_dbgi_006693_03.jpg,DCIM/jbc/Daphne mezereum_dbgi_006693_04.jpg,DCIM/jbc/Daphne mezereum_dbgi_006693_05.jpg,,2574746.1042973865,1097978.5537205425,,,,,,,,20250605101229,,,dbgi_006693,jbc,POINT (2574746.1042973865 1097978.5537205425)
Émilie Lab,Leaf,1,0,Erodium glandulosum,0,,dbgi_006647,DCIM/jbc/Erodium glandulosum_dbgi_006647_01.jpg,DCIM/jbc/Erodium glandulosum_dbgi_006647_02.jpg,DCIM/jbc/Erodium glandulosum_dbgi_006647_03.jpg,DCIM/jbc/Erodium glandulosum_dbgi_006647_04.jpg,DCIM/jbc/Erodium glandulosum_dbgi_006647_05.jpg,,2574746.69656658,1097978.4280878785,,,,,,,,20250605101522,,,dbgi_006647,jbc,POINT (2574746.69656658 1097978.4280878785)
Émilie Lab,Leaf,1,0,Spiraea decumbens,0,,dbgi_006692,DCIM/jbc/Spiraea decumbens_dbgi_006692_01.jpg,DCIM/jbc/Spiraea decumbens_dbgi_006692_02.jpg,DCIM/jbc/Spiraea decumbens_dbgi_006692_03.jpg,DCIM/jbc/Spiraea decumbens_dbgi_006692_04.jpg,DCIM/jbc/Spiraea decumbens_dbgi_006692_05.jpg,,2574747.506902278,1097978.5603454022,,,,,,,,20250605101857,,,dbgi_006692,jbc,POINT (2574747.506902278 1097978.5603454022)
Émilie Lab,Leaf,1,0,Salix pyrenaica,0,,dbgi_006620,DCIM/jbc/Salix pyrenaica_dbgi_006620_01.jpg,DCIM/jbc/Salix pyrenaica_dbgi_006620_02.jpg,DCIM/jbc/Salix pyrenaica_dbgi_006620_03.jpg,DCIM/jbc/Salix pyrenaica_dbgi_006620_04.jpg,DCIM/jbc/Salix pyrenaica_dbgi_006620_05.jpg,,2574747.1919346047,1097977.6828410497,,,,,,,,20250605102429,,,dbgi_006620,jbc,POINT (2574747.1919346047 1097977.6828410497)
Émilie Lab,Leaf,1,0,Vitaliana primuliflora,0,,dbgi_006684,DCIM/jbc/Vitaliana primuliflora_dbgi_006684_01.jpg,DCIM/jbc/Vitaliana primuliflora_dbgi_006684_02.jpg,DCIM/jbc/Vitaliana primuliflora_dbgi_006684_03.jpg,DCIM/jbc/Vitaliana primuliflora_dbgi_006684_04.jpg,DCIM/jbc/Vitaliana primuliflora_dbgi_006684_05.jpg,,2574746.803866678,1097978.6271285538,,,,,,,,20250605102702,,,dbgi_006684,jbc,POINT (2574746.803866678 1097978.6271285538)
Émilie Lab,Leaf,1,0,Betonica alspeculus,0,,dbgi_006691,DCIM/jbc/Betonica alspeculus_dbgi_006691_01.jpg,DCIM/jbc/Betonica alspeculus_dbgi_006691_02.jpg,DCIM/jbc/Betonica alspeculus_dbgi_006691_03.jpg,DCIM/jbc/Betonica alspeculus_dbgi_006691_04.jpg,DCIM/jbc/Betonica alspeculus_dbgi_006691_05.jpg,,2574744.5548352497,1097981.1750347682,,,,,,,,20250605103125,,,dbgi_006691,jbc,POINT (2574744.5548352497 1097981.1750347682)
Mazzarine Laboureau,Leaf,1,0,Sedum ochroleucum,0,,dbgi_006741,DCIM/jbc/Sedum ochroleucum_dbgi_006741_01.jpg,DCIM/jbc/Sedum ochroleucum_dbgi_006741_02.jpg,DCIM/jbc/Sedum ochroleucum_dbgi_006741_03.jpg,DCIM/jbc/Sedum ochroleucum_dbgi_006741_04.jpg,DCIM/jbc/Sedum ochroleucum_dbgi_006741_05.jpg,,2574753.1565840426,1097971.8034995215,,,,,,,,20250605084820,0009-0006-7011-4195,@mazzarinel,dbgi_006741,jbc,POINT (2574753.1565840426 1097971.8034995215)
Mazzarine Laboureau,Leaf,1,0,Sedum amplexicaule,0,,dbgi_004173,DCIM/jbc/Sedum amplexicaule_dbgi_004173_01.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004173_02.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004173_03.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004173_04.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004173_05.jpg,,2574753.634469185,1097971.3011053137,,,,,,,,20250605085147,0009-0006-7011-4195,@mazzarinel,dbgi_004173,jbc,POINT (2574753.634469185 1097971.3011053137)
Mazzarine Laboureau,Leaf,1,0,,1,Sedum apathulifolium,dbgi_006949,DCIM/jbc/Sedum apathulifolium_dbgi_006949_01.jpg,DCIM/jbc/Sedum apathulifolium_dbgi_006949_02.jpg,DCIM/jbc/Sedum apathulifolium_dbgi_006949_03.jpg,DCIM/jbc/Sedum apathulifolium_dbgi_006949_04.jpg,DCIM/jbc/Sedum apathulifolium_dbgi_006949_05.jpg,,2574754.0242290534,1097971.668023067,,,,,,,,20250605085313,0009-0006-7011-4195,@mazzarinel,dbgi_006949,jbc,POINT (2574754.0242290534 1097971.668023067)
Mazzarine Laboureau,Leaf,1,0,,1,carduncellus rhaponticoides,dbgi_004175,DCIM/jbc/carduncellus rhaponticoides_dbgi_004175_01.jpg,DCIM/jbc/carduncellus rhaponticoides_dbgi_004175_02.jpg,DCIM/jbc/carduncellus rhaponticoides_dbgi_004175_03.jpg,DCIM/jbc/carduncellus rhaponticoides_dbgi_004175_04.jpg,DCIM/jbc/carduncellus rhaponticoides_dbgi_004175_05.jpg,,2574754.68836644,1097970.768615307,,,,,,,,20250605085621,0009-0006-7011-4195,@mazzarinel,dbgi_004175,jbc,POINT (2574754.68836644 1097970.768615307)
Mazzarine Laboureau,Leaf,1,0,Genista silvestris,0,,dbgi_004147,DCIM/jbc/Genista silvestris_dbgi_004147_01.jpg,DCIM/jbc/Genista silvestris_dbgi_004147_02.jpg,DCIM/jbc/Genista silvestris_dbgi_004147_03.jpg,DCIM/jbc/Genista silvestris_dbgi_004147_04.jpg,DCIM/jbc/Genista silvestris_dbgi_004147_05.jpg,,2574755.377012891,1097970.8494868968,,,,,,,,20250605085947,0009-0006-7011-4195,@mazzarinel,dbgi_004147,jbc,POINT (2574755.377012891 1097970.8494868968)
Mazzarine Laboureau,Leaf,1,0,Thymus vulgaris,0,,dbgi_004143,DCIM/jbc/Thymus vulgaris_dbgi_004143_01.jpg,DCIM/jbc/Thymus vulgaris_dbgi_004143_02.jpg,DCIM/jbc/Thymus vulgaris_dbgi_004143_03.jpg,DCIM/jbc/Thymus vulgaris_dbgi_004143_04.jpg,DCIM/jbc/Thymus vulgaris_dbgi_004143_05.jpg,,2574754.891874064,1097971.532546613,,,,,,,,20250605090303,0009-0006-7011-4195,@mazzarinel,dbgi_004143,jbc,POINT (2574754.891874064 1097971.532546613)
Mazzarine Laboureau,Leaf,1,0,Iris lutescens,0,,dbgi_004146,DCIM/jbc/Iris lutescens_dbgi_004146_01.jpg,DCIM/jbc/Iris lutescens_dbgi_004146_02.jpg,DCIM/jbc/Iris lutescens_dbgi_004146_03.jpg,DCIM/jbc/Iris lutescens_dbgi_004146_04.jpg,DCIM/jbc/Iris lutescens_dbgi_004146_05.jpg,,2574754.813635117,1097971.7123404802,,,,,,,,20250605090539,0009-0006-7011-4195,@mazzarinel,dbgi_004146,jbc,POINT (2574754.813635117 1097971.7123404802)
Mazzarine Laboureau,Leaf,1,0,Festuca cagiriensis,0,,dbgi_004152,DCIM/jbc/Festuca cagiriensis_dbgi_004152_01.jpg,DCIM/jbc/Festuca cagiriensis_dbgi_004152_02.jpg,DCIM/jbc/Festuca cagiriensis_dbgi_004152_03.jpg,DCIM/jbc/Festuca cagiriensis_dbgi_004152_04.jpg,DCIM/jbc/Festuca cagiriensis_dbgi_004152_05.jpg,,2574754.8602290233,1097972.1536903144,,,,,,,,20250605090710,0009-0006-7011-4195,@mazzarinel,dbgi_004152,jbc,POINT (2574754.8602290233 1097972.1536903144)
Mazzarine Laboureau,Leaf,1,0,Artemisia campestris,0,,dbgi_004185,DCIM/jbc/Artemisia campestris_dbgi_004185_01.jpg,DCIM/jbc/Artemisia campestris_dbgi_004185_02.jpg,DCIM/jbc/Artemisia campestris_dbgi_004185_03.jpg,DCIM/jbc/Artemisia campestris_dbgi_004185_04.jpg,DCIM/jbc/Artemisia campestris_dbgi_004185_05.jpg,,2574753.9269882333,1097972.437790954,,,,,,,,20250605090921,0009-0006-7011-4195,@mazzarinel,dbgi_004185,jbc,POINT (2574753.9269882333 1097972.437790954)
Mazzarine Laboureau,Leaf,1,0,Seseli annuum,0,,dbgi_004297,DCIM/jbc/Seseli annuum_dbgi_004297_01.jpg,DCIM/jbc/Seseli annuum_dbgi_004297_02.jpg,DCIM/jbc/Seseli annuum_dbgi_004297_03.jpg,DCIM/jbc/Seseli annuum_dbgi_004297_04.jpg,DCIM/jbc/Seseli annuum_dbgi_004297_05.jpg,,2574753.2082522167,1097972.4518098554,,,,,,,,20250605091340,0009-0006-7011-4195,@mazzarinel,dbgi_004297,jbc,POINT (2574753.2082522167 1097972.4518098554)
