collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,name_proposition,sample_id,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,picture_free,x_coord,y_coord,ipen,herbivory_(percent),comment_eco,soil_type,weather,temperature_(°C),comment_env,date,collector_orcid,collector_inat,extracted_id,geometry,latitude,longitude
Émilie Lab,Leaf,1,0,Centaurea nigrescens,0,,dbgi_006679,DCIM/jbc/Centaurea nigrescens_dbgi_006679_01.jpg,DCIM/jbc/Centaurea nigrescens_dbgi_006679_02.jpg,DCIM/jbc/Centaurea nigrescens_dbgi_006679_03.jpg,DCIM/jbc/Centaurea nigrescens_dbgi_006679_04.jpg,DCIM/jbc/Centaurea nigrescens_dbgi_006679_05.jpg,,2574815.7223728583,1097950.7708350166,,,,,,,,20250715090643,,,dbgi_006679,POINT (46.032625149704494 7.1133880315585465),7.1133880315585465,46.032625149704494
Émilie Lab,Leaf,1,0,Dianthus seguieri,0,,dbgi_006687,DCIM/jbc/Dianthus seguieri_dbgi_006687_01.jpg,DCIM/jbc/Dianthus seguieri_dbgi_006687_02.jpg,DCIM/jbc/Dianthus seguieri_dbgi_006687_03.jpg,DCIM/jbc/Dianthus seguieri_dbgi_006687_04.jpg,DCIM/jbc/Dianthus seguieri_dbgi_006687_05.jpg,,2574814.014254098,1097950.2991181128,,,,,,,,20250715090830,,,dbgi_006687,POINT (46.03262084249214 7.1133659964482465),7.1133659964482465,46.03262084249214
Émilie Lab,Leaf,1,0,Penstemon cobaea,0,,dbgi_006668,DCIM/jbc/Penstemon cobaea_dbgi_006668_01.jpg,DCIM/jbc/Penstemon cobaea_dbgi_006668_02.jpg,DCIM/jbc/Penstemon cobaea_dbgi_006668_03.jpg,DCIM/jbc/Penstemon cobaea_dbgi_006668_04.jpg,DCIM/jbc/Penstemon cobaea_dbgi_006668_05.jpg,,2574815.6280733976,1097964.4325558625,,,,,,,,20250715091435,,,dbgi_006668,POINT (46.03274803868252 7.113386079517322),7.113386079517322,46.03274803868252
Émilie Lab,Leaf,1,0,,1,Sesleria uliginosa,dbgi_006656,DCIM/jbc/Sesleria uliginosa_dbgi_006656_01.jpg,DCIM/jbc/Sesleria uliginosa_dbgi_006656_02.jpg,DCIM/jbc/Sesleria uliginosa_dbgi_006656_03.jpg,DCIM/jbc/Sesleria uliginosa_dbgi_006656_04.jpg,DCIM/jbc/Sesleria uliginosa_dbgi_006656_05.jpg,,2574814.5941077718,1097964.1254537003,,,,,,,,20250715091648,,,dbgi_006656,POINT (46.03274523747777 7.113372742260093),7.113372742260093,46.03274523747777
Émilie Lab,Leaf,1,0,,1,Genista anglica,dbgi_006670,DCIM/jbc/Genista anglica_dbgi_006670_01.jpg,DCIM/jbc/Genista anglica_dbgi_006670_02.jpg,DCIM/jbc/Genista anglica_dbgi_006670_03.jpg,DCIM/jbc/Genista anglica_dbgi_006670_04.jpg,DCIM/jbc/Genista anglica_dbgi_006670_05.jpg,,2574816.2808233574,1097965.895492854,,,,,,,,20250715091919,,,dbgi_006670,POINT (46.032761222802876 7.113394431229135),7.113394431229135,46.032761222802876
Émilie Lab,Leaf,1,0,Hieracium bornmuelleri,0,,dbgi_006688,DCIM/jbc/Hieracium bornmuelleri_dbgi_006688_01.jpg,DCIM/jbc/Hieracium bornmuelleri_dbgi_006688_02.jpg,DCIM/jbc/Hieracium bornmuelleri_dbgi_006688_03.jpg,DCIM/jbc/Hieracium bornmuelleri_dbgi_006688_04.jpg,DCIM/jbc/Hieracium bornmuelleri_dbgi_006688_05.jpg,,2574815.686831981,1097966.4142084718,,,,,,,,20250715092138,,,dbgi_006688,POINT (46.03276586662006 7.113386731899143),7.113386731899143,46.03276586662006
Émilie Lab,Leaf,1,0,,1,Festuca scabriculmis,dbgi_006681,DCIM/jbc/Festuca scabriculmis_dbgi_006681_01.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_006681_02.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_006681_03.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_006681_04.jpg,DCIM/jbc/Festuca scabriculmis_dbgi_006681_05.jpg,,2574812.6828303817,1097963.011895904,,,,,,,,20250715092516,,,dbgi_006681,POINT (46.032735149048335 7.113348117786038),7.113348117786038,46.032735149048335
Émilie Lab,Leaf,1,0,,1,Antennaria munda,dbgi_006683,DCIM/jbc/Antennaria munda_dbgi_006683_01.jpg,DCIM/jbc/Antennaria munda_dbgi_006683_02.jpg,DCIM/jbc/Antennaria munda_dbgi_006683_03.jpg,DCIM/jbc/Antennaria munda_dbgi_006683_04.jpg,DCIM/jbc/Antennaria munda_dbgi_006683_05.jpg,,2574811.821464486,1097964.3245692432,,,,,,,,20250715092745,,,dbgi_006683,POINT (46.03274692481273 7.113336922617356),7.113336922617356,46.03274692481273
Émilie Lab,Leaf,1,0,Calamintha menthifolia,0,,dbgi_006657,DCIM/jbc/Calamintha menthifolia_dbgi_006657_01.jpg,DCIM/jbc/Calamintha menthifolia_dbgi_006657_02.jpg,DCIM/jbc/Calamintha menthifolia_dbgi_006657_03.jpg,DCIM/jbc/Calamintha menthifolia_dbgi_006657_04.jpg,DCIM/jbc/Calamintha menthifolia_dbgi_006657_05.jpg,,2574813.377067419,1097965.075786843,,,,,,,,20250715093106,,,dbgi_006657,POINT (46.0327537405396 7.113356972998929),7.113356972998929,46.0327537405396
Émilie Lab,Leaf,1,0,Genista germanica,0,,dbgi_006674,DCIM/jbc/Genista germanica_dbgi_006674_01.jpg,DCIM/jbc/Genista germanica_dbgi_006674_02.jpg,DCIM/jbc/Genista germanica_dbgi_006674_03.jpg,DCIM/jbc/Genista germanica_dbgi_006674_04.jpg,DCIM/jbc/Genista germanica_dbgi_006674_05.jpg,,2574811.8677095203,1097963.1906197728,,,,,,,,20250715093444,,,dbgi_006674,POINT (46.0327367262261 7.113337580821933),7.113337580821933,46.0327367262261
Émilie Lab,Leaf,1,0,,1,Calamintha nepetorides,dbgi_006675,DCIM/jbc/Calamintha nepetorides_dbgi_006675_01.jpg,DCIM/jbc/Calamintha nepetorides_dbgi_006675_02.jpg,DCIM/jbc/Calamintha nepetorides_dbgi_006675_03.jpg,DCIM/jbc/Calamintha nepetorides_dbgi_006675_04.jpg,DCIM/jbc/Calamintha nepetorides_dbgi_006675_05.jpg,,2574811.9152937704,1097965.746471478,,,,,,,,20250715093654,,,dbgi_006675,POINT (46.03275971889045 7.113338058009123),7.113338058009123,46.03275971889045
Émilie Lab,Leaf,1,0,,1,Pulsatilla hybride,dbgi_006678,DCIM/jbc/Pulsatilla hybride_dbgi_006678_01.jpg,DCIM/jbc/Pulsatilla hybride_dbgi_006678_02.jpg,DCIM/jbc/Pulsatilla hybride_dbgi_006678_03.jpg,DCIM/jbc/Pulsatilla hybride_dbgi_006678_04.jpg,DCIM/jbc/Pulsatilla hybride_dbgi_006678_05.jpg,,2574810.961828896,1097963.0377060017,,,,,,,,20250715094018,,,dbgi_006678,POINT (46.03273531679526 7.113325889511722),7.113325889511722,46.03273531679526
Émilie Lab,Leaf,1,0,Morina longifolia,0,,dbgi_006680,DCIM/jbc/Morina longifolia_dbgi_006680_01.jpg,DCIM/jbc/Morina longifolia_dbgi_006680_02.jpg,DCIM/jbc/Morina longifolia_dbgi_006680_03.jpg,DCIM/jbc/Morina longifolia_dbgi_006680_04.jpg,DCIM/jbc/Morina longifolia_dbgi_006680_05.jpg,,2574810.833402153,1097961.61675238,,,,,,,,20250715094212,,,dbgi_006680,POINT (46.03272252995543 7.113324307243183),7.113324307243183,46.03272252995543
Émilie Lab,Leaf,1,0,,1,Hieracium pamphili ,dbgi_006682,DCIM/jbc/Hieracium pamphili _dbgi_006682_01.jpg,DCIM/jbc/Hieracium pamphili _dbgi_006682_02.jpg,DCIM/jbc/Hieracium pamphili _dbgi_006682_03.jpg,DCIM/jbc/Hieracium pamphili _dbgi_006682_04.jpg,DCIM/jbc/Hieracium pamphili _dbgi_006682_05.jpg,,2574811.0916999024,1097962.0743097337,,,,,,,,20250715094350,,,dbgi_006682,POINT (46.03272665553191 7.113327618587981),7.113327618587981,46.03272665553191
Émilie Lab,Leaf,1,0,Zizia aptera,0,,dbgi_006664,DCIM/jbc/Zizia aptera_dbgi_006664_01.jpg,DCIM/jbc/Zizia aptera_dbgi_006664_02.jpg,DCIM/jbc/Zizia aptera_dbgi_006664_03.jpg,DCIM/jbc/Zizia aptera_dbgi_006664_04.jpg,DCIM/jbc/Zizia aptera_dbgi_006664_05.jpg,,2574811.838231056,1097963.44414091,,,,,,,,20250715094754,,,dbgi_006664,POINT (46.03273900564411 7.113337186479071),7.113337186479071,46.03273900564411
Émilie Lab,Leaf,1,0,Paeonia daurica,0,,dbgi_006676,DCIM/jbc/Paeonia daurica_dbgi_006676_01.jpg,DCIM/jbc/Paeonia daurica_dbgi_006676_02.jpg,DCIM/jbc/Paeonia daurica_dbgi_006676_03.jpg,DCIM/jbc/Paeonia daurica_dbgi_006676_04.jpg,DCIM/jbc/Paeonia daurica_dbgi_006676_05.jpg,,2574812.8348163827,1097965.846925903,,,,,,,,20250715095004,,,dbgi_006676,POINT (46.03276065693835 7.11334992833184),7.11334992833184,46.03276065693835
Émilie Lab,Leaf,1,0,Erigeron belligifolius,0,,dbgi_006666,DCIM/jbc/Erigeron belligifolius_dbgi_006666_01.jpg,DCIM/jbc/Erigeron belligifolius_dbgi_006666_02.jpg,DCIM/jbc/Erigeron belligifolius_dbgi_006666_03.jpg,DCIM/jbc/Erigeron belligifolius_dbgi_006666_04.jpg,DCIM/jbc/Erigeron belligifolius_dbgi_006666_05.jpg,,2574810.5451322505,1097963.5766020494,,,,,,,,20250715095224,,,dbgi_006666,POINT (46.0327401487759 7.113320478872274),7.113320478872274,46.0327401487759
Émilie Lab,Leaf,1,0,Knautia purpurea,0,,dbgi_006631,DCIM/jbc/Knautia purpurea_dbgi_006631_01.jpg,DCIM/jbc/Knautia purpurea_dbgi_006631_02.jpg,DCIM/jbc/Knautia purpurea_dbgi_006631_03.jpg,DCIM/jbc/Knautia purpurea_dbgi_006631_04.jpg,DCIM/jbc/Knautia purpurea_dbgi_006631_05.jpg,,2574811.044714116,1097962.8702986592,,,,,,,,20250715095415,,,dbgi_006631,POINT (46.032733814003784 7.113326968979542),7.113326968979542,46.032733814003784
Émilie Lab,Leaf,1,0,Potentilla repens,0,,dbgi_006673,DCIM/jbc/Potentilla repens_dbgi_006673_01.jpg,DCIM/jbc/Potentilla repens_dbgi_006673_02.jpg,DCIM/jbc/Potentilla repens_dbgi_006673_03.jpg,DCIM/jbc/Potentilla repens_dbgi_006673_04.jpg,DCIM/jbc/Potentilla repens_dbgi_006673_05.jpg,,2574810.7731499923,1097963.9164427796,,,,,,,,20250715095604,,,dbgi_006673,POINT (46.03274321431198 7.11332340547592),7.11332340547592,46.03274321431198
Émilie Lab,Leaf,1,0,,1,Trinia glauca,dbgi_006685,DCIM/jbc/Trinia glauca_dbgi_006685_01.jpg,DCIM/jbc/Trinia glauca_dbgi_006685_02.jpg,DCIM/jbc/Trinia glauca_dbgi_006685_03.jpg,DCIM/jbc/Trinia glauca_dbgi_006685_04.jpg,DCIM/jbc/Trinia glauca_dbgi_006685_05.jpg,,2574811.1369184405,1097964.179407024,,,,,,,,20250715095827,,,dbgi_006685,POINT (46.0327455933959 7.113328089444639),7.113328089444639,46.0327455933959
Émilie Lab,Leaf,1,0,Polygomum amplexicaule,0,,dbgi_006672,DCIM/jbc/Polygomum amplexicaule_dbgi_006672_01.jpg,DCIM/jbc/Polygomum amplexicaule_dbgi_006672_02.jpg,DCIM/jbc/Polygomum amplexicaule_dbgi_006672_03.jpg,DCIM/jbc/Polygomum amplexicaule_dbgi_006672_04.jpg,DCIM/jbc/Polygomum amplexicaule_dbgi_006672_05.jpg,,2574808.2507683947,1097965.2258945608,,,,,,,,20250715101006,,,dbgi_006672,POINT (46.032754898908586 7.113290758300331),7.113290758300331,46.032754898908586
Émilie Lab,Leaf,1,0,Centaurea simplicicaulis,0,,dbgi_006677,DCIM/jbc/Centaurea simplicicaulis_dbgi_006677_01.jpg,DCIM/jbc/Centaurea simplicicaulis_dbgi_006677_02.jpg,DCIM/jbc/Centaurea simplicicaulis_dbgi_006677_03.jpg,DCIM/jbc/Centaurea simplicicaulis_dbgi_006677_04.jpg,DCIM/jbc/Centaurea simplicicaulis_dbgi_006677_05.jpg,,2574809.9710833463,1097962.4153832076,,,,,,,,20250715101234,,,dbgi_006677,POINT (46.032729681668904 7.113313127395032),7.113313127395032,46.032729681668904
Émilie Lab,Leaf,1,0,,1,Carlina vulgaris,dbgi_006744,DCIM/jbc/Carlina vulgaris_dbgi_006744_01.jpg,DCIM/jbc/Carlina vulgaris_dbgi_006744_02.jpg,DCIM/jbc/Carlina vulgaris_dbgi_006744_03.jpg,DCIM/jbc/Carlina vulgaris_dbgi_006744_04.jpg,DCIM/jbc/Carlina vulgaris_dbgi_006744_05.jpg,,2574811.021718562,1097964.5615826624,,,,,,,,20250715101449,,,dbgi_006744,POINT (46.032749026902245 7.113326581086429),7.113326581086429,46.032749026902245
Émilie Lab,Leaf,1,0,,1,Helianthemum alpestre,dbgi_006716,DCIM/jbc/Helianthemum alpestre_dbgi_006716_01.jpg,DCIM/jbc/Helianthemum alpestre_dbgi_006716_02.jpg,DCIM/jbc/Helianthemum alpestre_dbgi_006716_03.jpg,DCIM/jbc/Helianthemum alpestre_dbgi_006716_04.jpg,DCIM/jbc/Helianthemum alpestre_dbgi_006716_05.jpg,,2574809.5009997427,1097965.580580537,,,,,,,,20250715101810,,,dbgi_006716,POINT (46.032758136254664 7.113306886090178),7.113306886090178,46.032758136254664
Émilie Lab,Leaf,1,0,Potentilla alba,0,,dbgi_006738,DCIM/jbc/Potentilla alba_dbgi_006738_01.jpg,DCIM/jbc/Potentilla alba_dbgi_006738_02.jpg,DCIM/jbc/Potentilla alba_dbgi_006738_03.jpg,DCIM/jbc/Potentilla alba_dbgi_006738_04.jpg,DCIM/jbc/Potentilla alba_dbgi_006738_05.jpg,,2574807.7299646265,1097965.0927186776,,,,,,,,20250715102151,,,dbgi_006738,POINT (46.03275368144055 7.113284039229886),7.113284039229886,46.03275368144055
Émilie Lab,Leaf,1,0,,1,Hieracium tardans,dbgi_006758,DCIM/jbc/Hieracium tardans_dbgi_006758_01.jpg,DCIM/jbc/Hieracium tardans_dbgi_006758_02.jpg,DCIM/jbc/Hieracium tardans_dbgi_006758_03.jpg,DCIM/jbc/Hieracium tardans_dbgi_006758_04.jpg,DCIM/jbc/Hieracium tardans_dbgi_006758_05.jpg,,2574809.536680783,1097966.7482447582,,,,,,,,20250715102327,,,dbgi_006758,POINT (46.032768641185584 7.113307284150569),7.113307284150569,46.032768641185584
Émilie Lab,Leaf,1,0,,1,Stachys reinertii ,dbgi_008668,DCIM/jbc/Stachys reinertii _dbgi_008668_01.jpg,DCIM/jbc/Stachys reinertii _dbgi_008668_02.jpg,DCIM/jbc/Stachys reinertii _dbgi_008668_03.jpg,DCIM/jbc/Stachys reinertii _dbgi_008668_04.jpg,DCIM/jbc/Stachys reinertii _dbgi_008668_05.jpg,,2574808.12133995,1097965.944006931,,,,,,,,20250715102612,,,dbgi_008668,POINT (46.03276135376369 7.113289048118153),7.113289048118153,46.03276135376369
Émilie Lab,Leaf,1,0,Daphne pontica,0,,dbgi_006768,DCIM/jbc/Daphne pontica_dbgi_006768_01.jpg,DCIM/jbc/Daphne pontica_dbgi_006768_02.jpg,DCIM/jbc/Daphne pontica_dbgi_006768_03.jpg,DCIM/jbc/Daphne pontica_dbgi_006768_04.jpg,DCIM/jbc/Daphne pontica_dbgi_006768_05.jpg,,2574808.803898441,1097966.215122705,,,,,,,,20250715102811,,,dbgi_006768,POINT (46.03276381811051 7.113297848852639),7.113297848852639,46.03276381811051
Émilie Lab,Leaf,1,0,Phleum phleoides,0,,dbgi_006763,DCIM/jbc/Phleum phleoides_dbgi_006763_01.jpg,DCIM/jbc/Phleum phleoides_dbgi_006763_02.jpg,DCIM/jbc/Phleum phleoides_dbgi_006763_03.jpg,DCIM/jbc/Phleum phleoides_dbgi_006763_04.jpg,DCIM/jbc/Phleum phleoides_dbgi_006763_05.jpg,,2574812.2352740765,1097967.0532482637,,,,,,,,20250715103020,,,dbgi_006763,POINT (46.03277148583555 7.113342120351455),7.113342120351455,46.03277148583555
Émilie Lab,Leaf,1,0,Festuca valesiaca,0,,dbgi_006747,DCIM/jbc/Festuca valesiaca_dbgi_006747_01.jpg,DCIM/jbc/Festuca valesiaca_dbgi_006747_02.jpg,DCIM/jbc/Festuca valesiaca_dbgi_006747_03.jpg,DCIM/jbc/Festuca valesiaca_dbgi_006747_04.jpg,DCIM/jbc/Festuca valesiaca_dbgi_006747_05.jpg,,2574810.243346464,1097964.9273954206,,,,,,,,20250715103211,,,dbgi_006747,POINT (46.032752288391315 7.113316508676691),7.113316508676691,46.032752288391315
Émilie Lab,Leaf,1,0,Koeleria vallesiana,0,,dbgi_006739,DCIM/jbc/Koeleria vallesiana_dbgi_006739_01.jpg,DCIM/jbc/Koeleria vallesiana_dbgi_006739_02.jpg,DCIM/jbc/Koeleria vallesiana_dbgi_006739_03.jpg,DCIM/jbc/Koeleria vallesiana_dbgi_006739_04.jpg,DCIM/jbc/Koeleria vallesiana_dbgi_006739_05.jpg,,2574812.7223699093,1097965.0647763629,,,,,,,,20250715103401,,,dbgi_006739,POINT (46.0327536169889 7.113348518111303),7.113348518111303,46.0327536169889
Émilie Lab,Leaf,1,0,Koeleria macrantha,0,,dbgi_006711,DCIM/jbc/Koeleria macrantha_dbgi_006711_01.jpg,DCIM/jbc/Koeleria macrantha_dbgi_006711_02.jpg,DCIM/jbc/Koeleria macrantha_dbgi_006711_03.jpg,DCIM/jbc/Koeleria macrantha_dbgi_006711_04.jpg,DCIM/jbc/Koeleria macrantha_dbgi_006711_05.jpg,,2574809.028888701,1097967.8232323916,,,,,,,,20250715104019,,,dbgi_006711,POINT (46.03277829210779 7.113300668183414),7.113300668183414,46.03277829210779
Émilie Lab,Leaf,1,0,Festuca curvula,0,,dbgi_006634,DCIM/jbc/Festuca curvula_dbgi_006634_01.jpg,DCIM/jbc/Festuca curvula_dbgi_006634_02.jpg,DCIM/jbc/Festuca curvula_dbgi_006634_03.jpg,DCIM/jbc/Festuca curvula_dbgi_006634_04.jpg,DCIM/jbc/Festuca curvula_dbgi_006634_05.jpg,,2574808.69381988,1097968.180942922,,,,,,,,20250715104204,,,dbgi_006634,POINT (46.0327814973089 7.113296321508311),7.113296321508311,46.0327814973089
Émilie Lab,Leaf,1,0,Euphorbia seguieriana,0,,dbgi_006745,DCIM/jbc/Euphorbia seguieriana_dbgi_006745_01.jpg,DCIM/jbc/Euphorbia seguieriana_dbgi_006745_02.jpg,DCIM/jbc/Euphorbia seguieriana_dbgi_006745_03.jpg,DCIM/jbc/Euphorbia seguieriana_dbgi_006745_04.jpg,DCIM/jbc/Euphorbia seguieriana_dbgi_006745_05.jpg,,2574809.032804465,1097967.79855943,,,,,,,,20250715104341,,,dbgi_006745,POINT (46.03277807031149 7.113300720082125),7.113300720082125,46.03277807031149
Émilie Lab,Leaf,1,0,Potentilla verna,0,,dbgi_006764,DCIM/jbc/Potentilla verna_dbgi_006764_01.jpg,DCIM/jbc/Potentilla verna_dbgi_006764_02.jpg,DCIM/jbc/Potentilla verna_dbgi_006764_03.jpg,DCIM/jbc/Potentilla verna_dbgi_006764_04.jpg,DCIM/jbc/Potentilla verna_dbgi_006764_05.jpg,,2574810.2620008527,1097968.242458599,,,,,,,,20250715104521,,,dbgi_006764,POINT (46.03278210937608 7.113316571415599),7.113316571415599,46.03278210937608
Émilie Lab,Leaf,1,0,,1,Koeleria valleriana,dbgi_006736,DCIM/jbc/Koeleria valleriana_dbgi_006736_01.jpg,DCIM/jbc/Koeleria valleriana_dbgi_006736_02.jpg,DCIM/jbc/Koeleria valleriana_dbgi_006736_03.jpg,DCIM/jbc/Koeleria valleriana_dbgi_006736_04.jpg,DCIM/jbc/Koeleria valleriana_dbgi_006736_05.jpg,,2574809.781428254,1097967.0009391569,,,,,,,,20250715104921,,,dbgi_006736,POINT (46.0327709234331 7.1133104315052815),7.1133104315052815,46.0327709234331
Émilie Lab,Leaf,1,0,Bothriochloa ischaemum,0,,dbgi_006759,DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_01.jpg,DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_02.jpg,DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_03.jpg,DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_04.jpg,DCIM/jbc/Bothriochloa ischaemum_dbgi_006759_05.jpg,,2574810.2833562274,1097969.1734321795,,,,,,,,20250715105332,,,dbgi_006759,POINT (46.032790484646085 7.113316797182683),7.113316797182683,46.032790484646085
Émilie Lab,Leaf,1,0,Thymus praecox,0,,dbgi_006753,DCIM/jbc/Thymus praecox_dbgi_006753_01.jpg,DCIM/jbc/Thymus praecox_dbgi_006753_02.jpg,DCIM/jbc/Thymus praecox_dbgi_006753_03.jpg,DCIM/jbc/Thymus praecox_dbgi_006753_04.jpg,DCIM/jbc/Thymus praecox_dbgi_006753_05.jpg,,2574812.418080203,1097968.5464209036,,,,,,,,20250715105533,,,dbgi_006753,POINT (46.03278492434912 7.113344401059351),7.113344401059351,46.03278492434912
Émilie Lab,Leaf,1,0,Centaurea scabiosa,0,,dbgi_006706,DCIM/jbc/Centaurea scabiosa_dbgi_006706_01.jpg,DCIM/jbc/Centaurea scabiosa_dbgi_006706_02.jpg,DCIM/jbc/Centaurea scabiosa_dbgi_006706_03.jpg,DCIM/jbc/Centaurea scabiosa_dbgi_006706_04.jpg,DCIM/jbc/Centaurea scabiosa_dbgi_006706_05.jpg,,2574808.599041918,1097968.7222794911,,,,,,,,20250715105932,,,dbgi_006706,POINT (46.03278636329408 7.113295068342762),7.113295068342762,46.03278636329408
Émilie Lab,Leaf,1,0,,1,Peucedanum cervaria,dbgi_006819,DCIM/jbc/Peucedanum cervaria_dbgi_006819_01.jpg,DCIM/jbc/Peucedanum cervaria_dbgi_006819_02.jpg,DCIM/jbc/Peucedanum cervaria_dbgi_006819_03.jpg,DCIM/jbc/Peucedanum cervaria_dbgi_006819_04.jpg,DCIM/jbc/Peucedanum cervaria_dbgi_006819_05.jpg,,2574809.430216013,1097968.8991303735,,,,,,,,20250715110253,,,dbgi_006819,POINT (46.0327879852549 7.1133057935340585),7.1133057935340585,46.0327879852549
Émilie Lab,Leaf,1,0,Nepeta nuda,0,,dbgi_007155,DCIM/jbc/Nepeta nuda_dbgi_007155_01.jpg,DCIM/jbc/Nepeta nuda_dbgi_007155_02.jpg,DCIM/jbc/Nepeta nuda_dbgi_007155_03.jpg,DCIM/jbc/Nepeta nuda_dbgi_007155_04.jpg,DCIM/jbc/Nepeta nuda_dbgi_007155_05.jpg,,2574809.387303175,1097971.5037510004,,,,,,,,20250715110451,,,dbgi_007155,POINT (46.03281141322691 7.11330509930734),7.11330509930734,46.03281141322691
Émilie Lab,Leaf,1,0,Artemisia campestris,0,,dbgi_007130,DCIM/jbc/Artemisia campestris_dbgi_007130_01.jpg,DCIM/jbc/Artemisia campestris_dbgi_007130_02.jpg,DCIM/jbc/Artemisia campestris_dbgi_007130_03.jpg,DCIM/jbc/Artemisia campestris_dbgi_007130_04.jpg,DCIM/jbc/Artemisia campestris_dbgi_007130_05.jpg,,2574811.167542944,1097969.8468368305,,,,,,,,20250715110618,,,dbgi_007130,POINT (46.03279657528426 7.113328180350087),7.113328180350087,46.03279657528426
Émilie Lab,Leaf,1,0,Cerastium argenteum,0,,dbgi_006904,DCIM/jbc/Cerastium argenteum_dbgi_006904_01.jpg,DCIM/jbc/Cerastium argenteum_dbgi_006904_02.jpg,DCIM/jbc/Cerastium argenteum_dbgi_006904_03.jpg,DCIM/jbc/Cerastium argenteum_dbgi_006904_04.jpg,DCIM/jbc/Cerastium argenteum_dbgi_006904_05.jpg,,2574811.672012167,1097971.23593998,,,,,,,,20250715111120,,,dbgi_006904,POINT (46.03280908969388 7.113334620962184),7.113334620962184,46.03280908969388
Émilie Lab,Leaf,1,0,Artemisia vallesiaca,0,,dbgi_006726,DCIM/jbc/Artemisia vallesiaca_dbgi_006726_01.jpg,DCIM/jbc/Artemisia vallesiaca_dbgi_006726_02.jpg,DCIM/jbc/Artemisia vallesiaca_dbgi_006726_03.jpg,DCIM/jbc/Artemisia vallesiaca_dbgi_006726_04.jpg,DCIM/jbc/Artemisia vallesiaca_dbgi_006726_05.jpg,,2574809.425233223,1097966.0554053497,,,,,,,,20250715111450,,,dbgi_006726,POINT (46.03276240465248 7.113305882035818),7.113305882035818,46.03276240465248
Émilie Lab,Leaf,1,0,Carex humilis,0,,dbgi_006856,DCIM/jbc/Carex humilis_dbgi_006856_01.jpg,DCIM/jbc/Carex humilis_dbgi_006856_02.jpg,DCIM/jbc/Carex humilis_dbgi_006856_03.jpg,DCIM/jbc/Carex humilis_dbgi_006856_04.jpg,DCIM/jbc/Carex humilis_dbgi_006856_05.jpg,,2574810.3867341285,1097966.5157072886,,,,,,,,20250715113125,,,dbgi_006856,POINT (46.032766581244104 7.113318275170565),7.113318275170565,46.032766581244104
Émilie Lab,Leaf,1,0,Onosma pseudoarenaria,0,,dbgi_006743,DCIM/jbc/Onosma pseudoarenaria_dbgi_006743_01.jpg,DCIM/jbc/Onosma pseudoarenaria_dbgi_006743_02.jpg,DCIM/jbc/Onosma pseudoarenaria_dbgi_006743_03.jpg,DCIM/jbc/Onosma pseudoarenaria_dbgi_006743_04.jpg,DCIM/jbc/Onosma pseudoarenaria_dbgi_006743_05.jpg,,2574807.2402914683,1097968.1719099032,,,,,,,,20250715113409,,,dbgi_006743,POINT (46.032781361632814 7.1132775495294505),7.1132775495294505,46.032781361632814
Émilie Lab,Leaf,1,0,Viola rupestris,0,,dbgi_006762,DCIM/jbc/Viola rupestris_dbgi_006762_01.jpg,DCIM/jbc/Viola rupestris_dbgi_006762_02.jpg,DCIM/jbc/Viola rupestris_dbgi_006762_03.jpg,DCIM/jbc/Viola rupestris_dbgi_006762_04.jpg,DCIM/jbc/Viola rupestris_dbgi_006762_05.jpg,,2574807.653805396,1097967.9158460405,,,,,,,,20250715113614,,,dbgi_006762,POINT (46.032779073720924 7.1132829038678995),7.1132829038678995,46.032779073720924
Émilie Lab,Leaf,1,0,Molinia arundinacea,0,,dbgi_006707,DCIM/jbc/Molinia arundinacea_dbgi_006707_01.jpg,DCIM/jbc/Molinia arundinacea_dbgi_006707_02.jpg,DCIM/jbc/Molinia arundinacea_dbgi_006707_03.jpg,DCIM/jbc/Molinia arundinacea_dbgi_006707_04.jpg,DCIM/jbc/Molinia arundinacea_dbgi_006707_05.jpg,,2574802.747958542,1097967.3854229709,,,,,,,,20250715113931,,,dbgi_006707,POINT (46.03277411866199 7.11321957288804),7.11321957288804,46.03277411866199
Émilie Lab,Leaf,1,0,Ephedra helvetica,0,,dbgi_006781,DCIM/jbc/Ephedra helvetica_dbgi_006781_01.jpg,DCIM/jbc/Ephedra helvetica_dbgi_006781_02.jpg,DCIM/jbc/Ephedra helvetica_dbgi_006781_03.jpg,DCIM/jbc/Ephedra helvetica_dbgi_006781_04.jpg,DCIM/jbc/Ephedra helvetica_dbgi_006781_05.jpg,,2574808.180913372,1097966.8977299111,,,,,,,,20250715114901,,,dbgi_006781,POINT (46.032769935104305 7.113289766247842),7.113289766247842,46.032769935104305
